provider,label_provider_fraud_1_0,claims_30d,claims_90d,claims_365d,reimb_30d,reimb_90d,reimb_365d,avg_reimb_day_30d,unique_benes_30d,unique_benes_90d,unique_benes_365d,dx_distinct_30d,px_distinct_30d,deductible_share_30d,ip_claims_365,ip_avg_z_reimb_365,ip_max_z_reimb_365,ip_avg_z_los_365,ip_max_z_los_365,op_claims_365,op_avg_z_reimb_365,op_max_z_reimb_365,claims_total,dup_exact_claims,dup_near_total,upcoding_ip_claims,upcoding_op_claims,overcharge_z_claims,overcharge_iqr_claims
PRV52738,0,32,62,62,8630.00,17660.00,17660.00,308.2142857142857143,8,16,49,22,0,0.00000000000000000000,,,,,,61,-0.07019300816854049,1.3221932686417583,62,0,0,0,0,0,10
PRV52739,0,31,53,53,5880.00,11400.00,11400.00,210.0000000000000000,3,11,39,9,0,0.02891156462585034014,,,,,,51,-0.20764994736216094,0.20340664221548185,53,0,0,0,1,1,4
PRV52740,0,31,34,34,3880.00,6310.00,6310.00,133.7931034482758621,1,7,18,1,0,0.02577319587628865979,,,,,,34,-0.2211111504661007,0.3123127951947453,34,0,0,0,0,0,2
PRV52741,0,2,2,2,80.00,80.00,80.00,40.0000000000000000,1,2,2,1,0,0.00000000000000000000,,,,,,2,-0.4346339444013998,-0.2934478890413422,2,0,0,0,0,0,0
PRV52742,0,6,6,6,1270.00,1270.00,1270.00,211.6666666666666667,2,2,3,5,0,0.00000000000000000000,,,,,,6,-0.13211778813277536,0.12149430697503918,6,0,0,0,0,0,1
PRV52743,0,6,6,6,2070.00,2070.00,2070.00,345.0000000000000000,1,1,6,2,0,0.00000000000000000000,,,,,,6,0.06137049996618203,0.3390354208836289,6,0,0,0,0,0,0
PRV52744,0,2,2,2,400.00,400.00,400.00,200.0000000000000000,1,2,2,1,0,0.00000000000000000000,,,,,,2,-0.13680490279550933,-0.13680490279550933,2,0,0,0,0,0,0
PRV52745,0,34,111,156,6790.00,19680.00,47020.00,226.3333333333333333,11,31,151,20,0,0.00589101620029455081,,,,,,150,0.07134531932083239,1.1691788406717147,156,0,0,0,0,0,17
PRV52746,0,1,1,1,50.00,50.00,50.00,50.0000000000000000,1,1,1,1,0,0.00000000000000000000,,,,,,1,-0.48983906201405053,-0.48983906201405053,1,0,0,0,0,0,0
PRV52747,0,21,21,21,7520.00,7520.00,7520.00,376.0000000000000000,3,7,21,6,0,0.02127659574468085106,,,,,,21,0.16190547851261147,1.5520117984840045,21,0,0,0,1,1,3
PRV52748,0,10,10,10,610.00,610.00,610.00,61.0000000000000000,1,1,10,2,0,0.00000000000000000000,,,,,,9,-0.36157705375594895,-0.2924877794278031,10,0,0,0,0,0,0
PRV52750,0,26,26,26,10700.00,10700.00,10700.00,445.8333333333333333,3,9,26,6,0,0.01495327102803738318,,,,,,26,0.12181664843409212,0.6350180569746863,26,0,0,0,0,0,5
PRV52751,0,3,3,3,300.00,300.00,300.00,100.0000000000000000,1,2,3,1,0,0.00000000000000000000,,,,,,3,-0.2918409976391685,-0.009531014037442732,3,0,0,0,0,0,0
PRV52752,0,2,2,2,560.00,560.00,560.00,280.0000000000000000,1,2,2,3,0,0.00000000000000000000,,,,,,2,0.1887458970488754,0.670939683139093,2,0,0,0,0,0,1
PRV52753,0,2,2,2,130.00,130.00,130.00,65.0000000000000000,1,1,2,1,0,0.00000000000000000000,,,,,,2,-0.33184760023038834,-0.24352426334338495,2,0,0,0,0,0,0
PRV52754,0,1,1,1,10.00,10.00,10.00,10.0000000000000000,1,1,1,3,0,0.00000000000000000000,,,,,,1,-0.4666011762772421,-0.4666011762772421,1,0,0,0,0,0,0
PRV52755,0,11,11,11,5930.00,5930.00,5930.00,539.0909090909090909,2,3,9,9,0,0.00000000000000000000,,,,,,11,0.4177346381865362,2.952249494349416,11,0,0,0,0,0,5
PRV52756,0,4,4,4,220.00,220.00,220.00,55.0000000000000000,1,2,4,1,0,0.00000000000000000000,,,,,,4,-0.337128389127113,-0.2808802196378405,4,0,0,0,0,0,0
PRV52757,0,1,1,1,50.00,50.00,50.00,50.0000000000000000,1,1,1,0,0,0.00000000000000000000,,,,,,,,,1,0,0,0,0,0,0
PRV52758,0,4,4,4,130.00,130.00,130.00,65.0000000000000000,2,2,4,6,0,0.00000000000000000000,,,,,,4,-0.4819574215107874,-0.4151265497572991,4,0,0,0,0,0,0
PRV52760,0,5,5,5,4070.00,4070.00,4070.00,814.0000000000000000,1,1,5,1,0,0.00000000000000000000,,,,,,5,0.9618060982478599,2.9461216681545435,5,0,0,0,0,0,2
PRV52761,0,11,11,11,4740.00,4740.00,4740.00,474.0000000000000000,1,3,11,1,0,0.00000000000000000000,,,,,,11,0.10248753147202104,0.8626565154985956,11,0,0,0,1,1,2
PRV52763,0,1,1,1,50.00,50.00,50.00,50.0000000000000000,1,1,1,1,0,1.4000000000000000,,,,,,1,-0.535458731203586,-0.535458731203586,1,0,0,0,0,0,0
PRV52764,0,3,3,3,450.00,450.00,450.00,150.0000000000000000,2,2,3,3,0,0.00000000000000000000,,,,,,3,-0.24190920058007587,-0.06457726469508562,3,0,0,0,0,0,0
PRV52766,0,11,11,11,2010.00,2010.00,2010.00,201.0000000000000000,1,3,11,2,0,0.00000000000000000000,,,,,,11,-0.03595584054001192,1.0537447039148122,11,0,0,0,0,0,0
PRV52767,0,4,4,4,690.00,690.00,690.00,172.5000000000000000,1,1,4,1,0,0.05797101449275362319,,,,,,4,-0.19960525887041783,-0.19960525887041783,4,0,0,0,0,0,0
PRV52768,0,25,25,25,7310.00,7310.00,7310.00,317.8260869565217391,3,8,25,3,0,0.01231190150478796170,,,,,,24,0.1926683380606003,1.7843093357147206,25,0,0,0,0,0,3
PRV52769,0,1,1,1,40.00,40.00,40.00,40.0000000000000000,1,1,1,2,0,0.00000000000000000000,,,,,,1,-0.3340074426133278,-0.3340074426133278,1,0,0,0,0,0,0
PRV52770,0,7,7,7,1090.00,1090.00,1090.00,155.7142857142857143,2,2,7,2,0,0.00000000000000000000,,,,,,7,-0.29994056285219306,0.04588704214967898,7,0,0,0,0,0,0
PRV52771,0,4,4,4,250.00,250.00,250.00,62.5000000000000000,1,1,4,2,0,0.00000000000000000000,,,,,,4,-0.4466429331013865,-0.31945269649184693,4,0,0,0,0,0,0
PRV52772,0,12,12,12,2050.00,2050.00,2050.00,186.3636363636363636,3,3,12,4,0,0.00000000000000000000,,,,,,11,-0.16729156953822183,0.24023466698031085,12,0,0,0,0,0,1
PRV52773,0,2,2,2,150.00,150.00,150.00,75.0000000000000000,1,2,2,3,0,0.00000000000000000000,,,,,,2,-0.3694552659672681,-0.36516983397699476,2,0,0,0,0,0,0
PRV52774,0,4,4,4,300.00,300.00,300.00,75.0000000000000000,1,1,4,3,0,0.00000000000000000000,,,,,,4,-0.3378349235742016,-0.2528883354693566,4,0,0,0,0,0,0
PRV52775,0,7,7,7,3790.00,3790.00,3790.00,541.4285714285714286,2,2,7,10,0,0.00000000000000000000,,,,,,7,0.6878153842595327,2.612792231951978,7,0,0,0,0,0,3
PRV52777,0,2,2,2,260.00,260.00,260.00,130.0000000000000000,1,1,2,1,0,0.00000000000000000000,,,,,,2,-0.24366524058656272,-0.13680490279550933,2,0,0,0,0,0,0
PRV52778,0,1,1,1,100.00,100.00,100.00,100.0000000000000000,1,1,1,3,0,0.00000000000000000000,,,,,,1,-0.2521291772375264,-0.2521291772375264,1,0,0,0,0,0,0
PRV52781,0,1,1,1,100.00,100.00,100.00,100.0000000000000000,1,1,1,2,0,0.00000000000000000000,,,,,,1,-0.36516983397699476,-0.36516983397699476,1,0,0,0,0,0,0
PRV52782,0,10,10,10,1730.00,1730.00,1730.00,192.2222222222222222,1,3,7,2,0,0.00000000000000000000,,,,,,10,-0.16892303831533795,0.46366377763572303,10,0,0,0,0,0,1
PRV52783,0,1,1,1,70.00,70.00,70.00,70.0000000000000000,1,1,1,2,0,0.00000000000000000000,,,,,,1,-0.35015683186822205,-0.35015683186822205,1,0,0,0,0,0,0
PRV52784,0,2,2,2,270.00,270.00,270.00,135.0000000000000000,1,1,2,2,0,0.00000000000000000000,,,,,,2,-0.14134956314639605,-0.14134956314639605,2,0,0,0,0,0,0
PRV52785,0,1,1,1,60.00,60.00,60.00,60.0000000000000000,1,1,1,1,0,0.00000000000000000000,,,,,,1,-0.3505255783776161,-0.3505255783776161,1,0,0,0,0,0,0
PRV52786,0,2,2,2,120.00,120.00,120.00,60.0000000000000000,1,2,2,1,0,0.00000000000000000000,,,,,,2,-0.42137847322955685,-0.37456699618531347,2,0,0,0,0,0,0
PRV52787,0,11,11,11,67000.00,67000.00,67000.00,6090.9090909090909091,4,4,11,28,1,0.17534328358208955224,11,-0.2938167077548812,0.48173751188941805,-0.44634101709148187400,0.29196628198738709488,,,,11,0,0,0,0,0,0
PRV52788,0,53,145,401,10370.00,44640.00,115280.00,345.6666666666666667,28,97,371,53,0,0.01446480231436837030,,,,,,392,0.013676671989623796,0.4013475547975357,401,0,0,0,1,1,55
PRV52789,0,32,38,38,12260.00,12500.00,12500.00,408.6666666666666667,3,9,38,9,0,0.01386623164763458401,,,,,,37,0.4990337300077443,3.8728289539989214,38,0,0,0,0,0,6
PRV52790,0,28,28,28,6860.00,6860.00,6860.00,263.8461538461538462,3,6,15,6,0,0.02915451895043731778,,,,,,28,-0.03741279995279872,0.37028297935835475,28,0,0,0,0,0,5
PRV52791,0,1,1,1,200.00,200.00,200.00,200.0000000000000000,1,1,1,1,0,0.00000000000000000000,,,,,,1,-0.26646215503318216,-0.26646215503318216,1,0,0,0,0,0,0
PRV52792,0,5,5,5,320.00,320.00,320.00,64.0000000000000000,1,1,5,4,0,0.25000000000000000000,,,,,,5,-0.432379495440468,-0.3041006288036594,5,0,0,0,0,0,0
PRV52793,0,17,17,17,4230.00,4230.00,4230.00,282.0000000000000000,2,3,17,3,0,0.01418439716312056738,,,,,,17,-0.0771428546820069,0.32533414641203073,17,0,0,0,0,0,2
PRV52794,0,1,1,1,30.00,30.00,30.00,30.0000000000000000,1,1,1,6,0,0.00000000000000000000,,,,,,1,-0.42017093711739173,-0.42017093711739173,1,0,0,0,0,0,0
PRV52795,0,19,19,19,6150.00,6150.00,6150.00,341.6666666666666667,3,6,13,4,0,0.01300813008130081301,,,,,,17,0.07598382834922641,2.7603004453323616,19,0,0,0,0,0,3
PRV52796,0,33,48,48,11290.00,16690.00,16690.00,376.3333333333333333,2,7,16,3,0,0.01240035429583702391,,,,,,47,0.4769214796807051,4.156641510071465,48,0,0,0,0,0,7
PRV52797,0,1,1,1,300.00,300.00,300.00,300.0000000000000000,1,1,1,2,0,0.00000000000000000000,,,,,,1,0.09156002838597606,0.09156002838597606,1,0,0,0,0,0,0
PRV52798,0,32,56,56,11230.00,18160.00,18160.00,401.0714285714285714,3,13,38,6,0,0.01602849510240427427,,,,,,55,0.04615946760976106,0.6816919307553163,56,0,0,0,0,0,12
PRV52799,0,2,2,2,150.00,150.00,150.00,75.0000000000000000,1,2,2,1,0,0.00000000000000000000,,,,,,2,-0.3157028990077283,-0.3157028990077283,2,0,0,0,0,0,0
PRV52800,0,8,8,8,1890.00,1890.00,1890.00,236.2500000000000000,1,1,6,4,0,0.04761904761904761905,,,,,,8,-0.029731992155949634,1.503084427532062,8,0,0,0,0,0,1
PRV52801,0,31,31,31,10510.00,10510.00,10510.00,389.2592592592592593,1,7,22,1,0,0.02473834443387250238,,,,,,29,0.36557288852014175,3.1420999733928765,31,0,0,0,0,0,4
PRV52803,0,2,2,2,9000.00,9000.00,9000.00,4500.0000000000000000,1,1,2,4,0,0.23733333333333333333,2,-0.6151923243955154,-0.47620374276810945,-0.71790462613745411087,-0.49712705517031664004,,,,2,0,0,0,0,0,0
PRV52804,0,1,1,1,36000.00,36000.00,36000.00,36000.000000000000,1,1,1,4,2,0.02966666666666666667,1,2.255684137624424,2.255684137624424,1.20458149671058020000,1.2045814967105802,,,,1,0,0,0,0,0,1
PRV52806,0,2,2,2,16000.00,16000.00,16000.00,8000.0000000000000000,1,1,2,7,1,0.13350000000000000000,2,-0.1993560487712895,-0.040278771992060446,-0.48443742343762603048,-0.19132859736368304716,,,,2,0,0,0,0,0,0
PRV52807,0,2,2,2,17000.00,17000.00,17000.00,8500.0000000000000000,2,2,2,17,2,0.12564705882352941176,2,-0.26699059551336946,-0.07709098132682991,0.33616987398502768999,0.65842494088906025488,,,,2,0,0,0,0,0,0
PRV52808,0,5,5,5,31080.00,31080.00,31080.00,6216.0000000000000000,1,1,5,1,0,0.13745173745173745174,4,-0.08078638236508562,0.2908597127410655,0.22180215056604772158,0.62237217784705532006,1,-0.503029224241563,-0.503029224241563,5,0,0,0,0,0,0
PRV52810,0,6,6,6,76000.00,76000.00,76000.00,12666.666666666667,2,3,6,18,3,0.08431578947368421053,6,0.009384791522878152,0.680678934262372,-0.26112869168352104355,1.02035450489774028515,,,,6,0,0,0,0,0,0
PRV52813,0,17,17,17,142000.00,142000.00,142000.00,8352.9411764705882353,3,5,15,21,4,0.10529577464788732394,17,-0.257026512476865,1.5241051609858898,0.02733847997992115824,1.8615080029884626,,,,17,0,0,0,0,0,0
PRV52814,0,2,2,2,6000.00,6000.00,6000.00,3000.0000000000000000,2,2,2,16,1,0.35600000000000000000,2,-0.772205849348792,-0.6985735517106203,-0.07353299650523204220,0.20209302157520788529,,,,2,0,0,0,0,0,0
PRV52815,1,26,26,26,390000.00,390000.00,390000.00,15600.000000000000,3,8,24,16,1,0.07120000000000000000,25,-0.11234269620858058,3.50274725827348,-0.19085023859086245172,1.1455808713109391,,,,26,0,0,0,0,1,2
PRV52816,0,1,1,1,3000.00,3000.00,3000.00,3000.0000000000000000,1,1,1,9,0,0.35600000000000000000,1,-0.6694934301765351,-0.6694934301765351,-1.05836157083361809666,-1.05836157083361809666,,,,1,0,0,0,0,0,0
PRV52818,0,32,39,39,8500.00,9730.00,9730.00,293.1034482758620690,6,12,35,20,0,0.00117647058823529412,,,,,,38,-0.13446731797865,0.3250853029314388,39,0,0,0,0,0,5
PRV52820,0,30,32,32,6220.00,6510.00,6510.00,214.4827586206896552,1,6,30,1,0,0.03536977491961414791,,,,,,30,-0.16015367128278854,0.10678435713140846,32,0,0,0,0,0,5
PRV52821,1,68,202,713,162100.00,414480.00,1822970.00,5403.3333333333333333,51,136,388,174,13,0.11902529302899444787,172,-0.062169781067110776,4.285631896393673,0.07338788974008863080,5.6982237000359947,526,0.00720663126507467,0.2018672318198012,713,2,2,0,3,3,88
PRV52822,0,40,105,135,14260.00,29190.00,43480.00,491.7241379310344828,16,30,97,36,0,0.00841514726507713885,,,,,,131,-0.13170922122680653,0.7333759454928054,135,0,0,0,0,0,22
PRV52823,0,34,87,87,23140.00,65100.00,65100.00,771.3333333333333333,3,15,70,11,0,0.05738980121002592913,7,-0.4474130952265146,0.04638767711080037,0.77567588778147019825,4.0330497449612487,79,-0.09364272857958074,0.3417261721208204,87,0,0,0,1,1,9
PRV52824,0,31,42,42,7620.00,8740.00,8740.00,262.7586206896551724,4,7,39,3,0,0.03018372703412073491,,,,,,41,-0.18531566216307327,0.9087127185631582,42,0,0,0,0,0,3
PRV52825,0,22,22,22,5870.00,5870.00,5870.00,279.5238095238095238,1,5,21,2,0,0.00000000000000000000,,,,,,22,-0.024269338558988322,0.5711263838670954,22,0,0,0,0,0,3
PRV52826,1,44,137,292,15230.00,53290.00,101600.00,507.6666666666666667,17,40,103,37,0,0.01641497045305318450,,,,,,289,0.2355514873690341,1.8220206282799616,292,0,0,0,2,2,43
PRV52827,0,56,191,804,14860.00,62660.00,282060.00,495.3333333333333333,30,106,296,70,0,0.00672947510094212651,,,,,,784,0.049989752950764285,0.31561117020951196,804,0,2,0,4,4,134
PRV52828,1,31,44,44,166210.00,221050.00,221050.00,5540.3333333333333333,4,9,38,19,3,0.10983695325191023404,23,-0.08571872119306832,3.4409566937491944,0.18168538012693840664,3.3897104786668238,20,0.32535597714745457,4.156641510071465,44,2,2,0,0,0,7
PRV52829,0,65,170,533,50740.00,85500.00,226800.00,1691.3333333333333333,34,107,325,83,0,0.02341348048876625936,6,-0.41865676776251376,0.20677658303835647,-0.30501678587383262038,-0.02662210315718639265,517,0.05233953619584072,0.545551982808954,533,2,2,0,7,7,71
PRV52830,0,32,34,34,7210.00,7250.00,7250.00,257.5000000000000000,2,5,28,3,0,0.03051317614424410541,,,,,,33,-0.07047331842361589,0.47748035330638305,34,0,0,0,0,0,2
PRV52831,0,31,31,31,247920.00,247920.00,247920.00,8548.9655172413793103,3,10,29,27,0,0.07754114230396902227,20,0.20440184749058168,3.196047762466799,0.09629602359042930288,1.9838261017343645,11,-0.27218655067620057,0.1752938364858541,31,0,0,0,0,0,4
PRV52832,0,30,31,31,8080.00,10180.00,10180.00,278.6206896551724138,4,9,30,8,0,0.00000000000000000000,,,,,,31,0.13234098649957726,3.5760626187737525,31,0,0,0,1,1,6
PRV52833,0,14,14,14,27460.00,27460.00,27460.00,1961.4285714285714286,2,4,12,13,0,0.16285506190823015295,4,-0.365872747302152,-0.014980169624032884,1.35632422334039793926,4.4939074841327725,10,-0.16780148703393122,0.438788487339841,14,0,0,0,0,0,1
PRV52835,0,35,57,57,100020.00,140360.00,140360.00,3448.9655172413793103,7,17,57,27,0,0.07574485102979404119,11,0.24141407826269293,2.245381059695922,0.08670248243267988539,3.8431078720831578,43,-0.005829612362119155,0.7813802806162772,57,0,0,0,1,1,6
PRV52836,0,21,21,21,53680.00,53680.00,53680.00,2556.1904761904761905,2,5,20,2,0,0.08088673621460506706,5,0.1642920784094241,3.201106563918104,0.47008852749296439278,2.9141631377240143,16,-0.1638683161802817,0.015438384658814301,21,0,0,0,0,0,3
PRV52837,0,32,71,71,12030.00,31930.00,31930.00,414.8275862068965517,7,19,59,15,0,0.08877805486284289277,2,-0.02377152200136927,0.17408636084959422,-0.67850882084349163760,-0.27075440803762077548,68,-0.08189283128620986,1.0847293703361325,71,0,0,0,0,0,4
PRV52838,0,33,83,83,12470.00,25230.00,25230.00,430.0000000000000000,5,17,61,9,0,0.01603849238171611868,,,,,,78,0.0033219534571946375,0.8708787875500897,83,0,0,0,0,0,11
PRV52839,0,32,33,33,12190.00,12290.00,12290.00,420.3448275862068966,6,15,30,17,0,0.03199343724364232978,,,,,,33,0.054039388278533974,0.6281553004554425,33,0,0,0,1,1,6
PRV52841,0,3,3,3,13320.00,13320.00,13320.00,4440.0000000000000000,1,3,3,5,0,0.08018018018018018018,1,0.369287746647738,0.369287746647738,-1.03749345252615414580,-1.03749345252615414580,2,-0.32271249664210044,-0.09756321436201783,3,0,0,0,0,0,0
PRV52842,0,47,145,445,40780.00,90570.00,396510.00,1359.3333333333333333,41,97,262,96,5,0.08077488965179009318,24,0.07745419109901523,3.3650121157054853,-0.07568856759093211948,2.9104485167055371,407,0.02780405895971362,0.7346255129798199,445,0,0,0,1,1,54
PRV52843,1,39,126,251,32710.00,199990.00,592160.00,1090.3333333333333333,15,50,188,39,0,0.19865484561296239682,46,0.06690759031423729,3.878810002723298,-0.14723852668667005840,2.5443550245472431,200,-0.16289374981633606,0.15805452305352624,251,2,2,0,0,1,30
PRV52844,0,34,104,129,18120.00,39700.00,46950.00,604.0000000000000000,7,25,112,17,0,0.06390728476821192053,2,-0.34755811758201,-0.20207885968911596,-0.41649426663643382704,-0.17510817735368971569,126,-0.058801803369025206,0.8923717967278708,129,0,0,0,0,0,15
PRV52845,0,36,118,231,133040.00,219680.00,268340.00,4587.5862068965517241,16,40,135,38,0,0.01605532170775706554,8,0.9506467238658965,4.677466547222883,-0.34123287009606903821,0.16055495010757744080,215,-0.15419140012224045,0.10187162369272126,231,0,0,0,0,0,26
PRV52846,1,42,120,241,424230.00,1173200.00,2117010.00,14628.620689655172,18,57,221,101,15,0.07813685972232043938,174,0.20300993326401345,4.4243865262521895,0.05165488869061461584,5.5827301592970849,64,0.22893550677371022,1.6305960147355156,241,0,0,0,0,2,28
PRV52847,1,36,92,92,234070.00,617430.00,617430.00,7802.3333333333333333,8,17,74,50,6,0.11406844106463878327,61,0.0430913508674132,3.265980846943227,-0.05595944235206870603,7.0626964865988185,29,-0.1623665060383575,0.2895126551395931,92,0,0,2,0,0,8
PRV52848,0,25,25,25,5280.00,5280.00,5280.00,220.0000000000000000,1,3,25,3,0,0.02083333333333333333,,,,,,25,-0.20988955406981172,0.16863319265972737,25,0,0,0,0,0,2
PRV52849,0,14,14,14,45780.00,45780.00,45780.00,3521.5384615384615385,1,2,13,2,0,0.04687636522498907820,2,0.8504501626434238,1.4045927283088586,0.02204306143035876677,0.40444859470137841361,11,0.17162367268605178,1.6232961410451934,14,0,0,0,0,0,2
PRV52850,0,37,113,146,7090.00,35880.00,48470.00,236.3333333333333333,12,24,52,36,0,0.01128349788434414669,1,1.331768705168191,1.331768705168191,0.03193125276433809077,0.03193125276433809077,145,-0.22120536749561684,0.04080915859095457,146,0,0,0,0,0,13
PRV52851,0,32,37,37,67160.00,67460.00,67460.00,2238.6666666666666667,2,6,35,15,0,0.12974985110184633711,8,-0.15831446358732318,0.7348902622598195,0.02820288335665523495,1.07663729717773822484,28,-0.19218042689974948,0.14346114910904098,37,0,0,0,0,0,3
PRV52853,0,29,29,29,11050.00,11050.00,11050.00,394.6428571428571429,4,6,24,4,0,0.01628959276018099548,,,,,,29,-0.04060288367355037,0.6107602528134045,29,0,0,0,0,0,6
PRV52855,0,22,22,22,31800.00,31800.00,31800.00,1514.2857142857142857,3,6,22,11,0,0.10075471698113207547,3,-0.2291600530625156,-0.08581692007861258,-0.31016291738441751059,0.09269836408383788263,18,0.15263068514045586,1.5188408482702598,22,0,0,0,0,0,4
PRV52857,0,53,164,459,26860.00,58380.00,196310.00,895.3333333333333333,32,74,178,87,0,0.000000000000000000000000,6,-0.1155551628568851,1.9539367411168584,0.00756373499805680422,0.60646056246650652455,446,0.010433184069690675,0.2679288080479674,459,0,2,0,7,7,62
PRV52858,0,30,80,80,48260.00,164760.00,164760.00,1664.1379310344827586,8,13,77,13,0,0.04426025694156651471,14,0.057366212846324593,2.5725003222773575,0.19678456462161002422,2.7936293375138781,64,0.10329951434534124,0.6938725343771438,80,0,0,0,2,2,10
PRV52859,0,73,219,911,18190.00,61150.00,287930.00,606.3333333333333333,54,143,441,130,0,0.01264431006047278725,,,,,,895,0.05892885053148489,0.2876475696880934,911,0,0,0,4,4,135
PRV52860,1,53,143,393,10840.00,36670.00,107830.00,361.3333333333333333,31,67,148,82,0,0.01845018450184501845,,,,,,378,0.21634672462190113,2.780928272201038,393,2,6,0,0,0,55
PRV52861,0,14,14,14,1770.00,1770.00,1770.00,136.1538461538461538,2,4,14,7,0,0.12429378531073446328,,,,,,13,-0.295108747866501,0.06872353526782751,14,0,0,0,0,0,0
PRV52862,0,30,76,76,167160.00,432660.00,432660.00,5572.0000000000000000,7,14,67,54,3,0.15333811916726489591,56,-0.1228554757512441,4.2434161859850645,-0.12609365730433062472,4.1060389659673437,20,-0.4307089070750983,-0.21198822267453402,76,0,0,1,0,1,5
PRV52863,0,33,52,52,9650.00,14650.00,14650.00,321.6666666666666667,6,13,29,17,0,0.00000000000000000000,,,,,,51,-0.03978691171095603,0.8549513697640845,52,0,0,0,0,0,5
PRV52864,0,28,28,28,12870.00,12870.00,12870.00,514.8000000000000000,1,6,22,1,0,0.00932400932400932401,,,,,,28,0.33873552974490634,1.75167982040913,28,0,0,0,0,0,7
PRV52865,0,35,66,66,58900.00,82790.00,82790.00,1963.3333333333333333,3,13,57,10,0,0.07252971137521222411,6,0.15329069015158417,2.5204166652758184,-0.51991796494900428687,0.50330632336954302388,60,-0.16976582530065099,0.21997089242856588,66,0,0,0,0,0,5
PRV52868,1,33,103,110,134820.00,408810.00,434120.00,4648.9655172413793103,4,18,93,17,1,0.10350096424862780003,42,0.020913036974110687,4.160850212509158,-0.17292893619504551216,1.9206206331109032,67,-0.0050977061023501635,0.27434805698203746,110,0,0,0,0,0,16
PRV52869,0,31,62,62,81180.00,94120.00,94120.00,2706.0000000000000000,8,17,50,17,0,0.06614929785661492979,7,-0.009101030726562407,1.8872033391251042,0.47855406470697733188,3.5311309222850155,55,-0.20845445484569705,0.34276145268561,62,0,0,0,0,0,9
PRV52870,1,57,174,589,19590.00,74810.00,453380.00,699.6428571428571429,28,93,219,89,0,0.06166411434405308831,35,-0.17715420407545754,2.5305504892460022,-0.12581655869270871618,2.0246551616929259,542,-0.02605591668369526,0.41515672895044536,589,0,2,0,1,1,75
PRV52872,0,34,104,108,17310.00,47470.00,47710.00,577.0000000000000000,8,23,101,24,0,0.00577700751010976314,,,,,,107,0.5072062890378668,4.156641510071465,108,0,0,0,1,1,20
